"opmode","datatype","requiredSNR","ISF","NSF","IMCS","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate"
"inband",1,-12.6,1,2,0,32,100,8,-2,0.06,16,153,2
"inband",1,-12.6,1,2,0,32,100,8,-3,0.09,16,154,2
"inband",1,-12.6,1,2,0,32,100,16,-4,0.05,32,155,1
"inband",1,-12.6,1,2,0,32,100,16,-5,0.06,32,156,1
"inband",1,-12.6,1,2,0,32,100,32,-6,0.04,64,157,0.5
"inband",1,-12.6,1,2,0,32,100,32,-7,0.07,64,158,0.5
"inband",1,-12.6,1,2,0,32,100,64,-8,0.04,128,159,0.25
"inband",1,-12.6,1,2,0,32,100,64,-9,0.04,128,160,0.25
"inband",1,-12.6,1,2,0,32,100,128,-10,0,256,161,0.125
"inband",1,-12.6,1,2,0,32,100,128,-11,0,256,162,0.125
"inband",1,-12.6,1,2,0,32,100,128,-12,0.04,256,163,0.125
"inband",1,-12.6,1,2,0,32,100,192,-13,0.07,384,164,0.0833333333333333
"inband",1,-12.6,1,2,1,56,100,1,14,0.02,2,137,28
"inband",1,-12.6,1,2,1,56,100,1,13,0.04,2,138,28
"inband",1,-12.6,1,2,1,56,100,1,12,0.06,2,139,28
"inband",1,-12.6,1,2,1,56,100,1,11,0.05,2,140,28
"inband",1,-12.6,1,2,1,56,100,1,10,0.06,2,141,28
"inband",1,-12.6,1,2,1,56,100,2,9,0.01,4,142,14
"inband",1,-12.6,1,2,1,56,100,2,8,0.03,4,143,14
"inband",1,-12.6,1,2,1,56,100,2,7,0.05,4,144,14
"inband",1,-12.6,1,2,1,56,100,2,6,0.04,4,145,14
"inband",1,-12.6,1,2,1,56,100,2,5,0.06,4,146,14
"inband",1,-12.6,1,2,1,56,100,2,4,0.06,4,147,14
"inband",1,-12.6,1,2,1,56,100,2,3,0.09,4,148,14
"inband",1,-12.6,1,2,1,56,100,4,2,0.05,8,149,7
"inband",1,-12.6,1,2,1,56,100,4,1,0.07,8,150,7
"inband",1,-12.6,1,2,1,56,100,4,0,0.1,8,151,7
"inband",1,-12.6,1,2,1,56,100,8,-1,0.08,16,152,3.5
"inband",1,-12.6,1,2,1,56,100,16,-2,0.04,32,153,1.75
"inband",1,-12.6,1,2,1,56,100,16,-3,0.07,32,154,1.75
"inband",1,-12.6,1,2,1,56,100,16,-4,0.09,32,155,1.75
"inband",1,-12.6,1,2,1,56,100,32,-5,0.05,64,156,0.875
"inband",1,-12.6,1,2,1,56,100,32,-6,0.08,64,157,0.875
"inband",1,-12.6,1,2,1,56,100,64,-7,0.03,128,158,0.4375
"inband",1,-12.6,1,2,1,56,100,64,-8,0.03,128,159,0.4375
"inband",1,-12.6,1,2,1,56,100,64,-9,0.1,128,160,0.4375
"inband",1,-12.6,1,2,1,56,100,128,-10,0.03,256,161,0.21875
"inband",1,-12.6,1,2,1,56,100,128,-11,0.06,256,162,0.21875
"inband",1,-12.6,1,2,1,56,100,192,-12,0.04,384,163,0.145833333333333
"inband",1,-12.6,1,2,1,56,100,256,-13,0.05,512,164,0.109375
"inband",1,-12.6,1,2,2,72,100,1,16,0.02,2,135,36
"inband",1,-12.6,1,2,2,72,100,1,15,0.02,2,136,36
"inband",1,-12.6,1,2,2,72,100,1,14,0.02,2,137,36
"inband",1,-12.6,1,2,2,72,100,1,13,0.04,2,138,36
"inband",1,-12.6,1,2,2,72,100,1,12,0.05,2,139,36
"inband",1,-12.6,1,2,2,72,100,1,11,0.06,2,140,36
"inband",1,-12.6,1,2,2,72,100,1,10,0.09,2,141,36
"inband",1,-12.6,1,2,2,72,100,1,9,0.1,2,142,36
"inband",1,-12.6,1,2,2,72,100,2,8,0.05,4,143,18
"inband",1,-12.6,1,2,2,72,100,2,7,0.04,4,144,18
"inband",1,-12.6,1,2,2,72,100,2,6,0.06,4,145,18
"inband",1,-12.6,1,2,2,72,100,2,5,0.06,4,146,18
"inband",1,-12.6,1,2,2,72,100,2,4,0.09,4,147,18
"inband",1,-12.6,1,2,2,72,100,2,3,0.09,4,148,18
"inband",1,-12.6,1,2,2,72,100,4,2,0.06,8,149,9
"inband",1,-12.6,1,2,2,72,100,4,1,0.04,8,150,9
"inband",1,-12.6,1,2,2,72,100,8,0,0.08,16,151,4.5
"inband",1,-12.6,1,2,2,72,100,16,-1,0.03,32,152,2.25
"inband",1,-12.6,1,2,2,72,100,16,-2,0.04,32,153,2.25
"inband",1,-12.6,1,2,2,72,100,16,-3,0.06,32,154,2.25
"inband",1,-12.6,1,2,2,72,100,32,-4,0.02,64,155,1.125
"inband",1,-12.6,1,2,2,72,100,32,-5,0.08,64,156,1.125
"inband",1,-12.6,1,2,2,72,100,32,-6,0.09,64,157,1.125
"inband",1,-12.6,1,2,2,72,100,64,-7,0.03,128,158,0.5625
"inband",1,-12.6,1,2,2,72,100,64,-8,0.05,128,159,0.5625
"inband",1,-12.6,1,2,2,72,100,128,-9,0.01,256,160,0.28125
"inband",1,-12.6,1,2,2,72,100,128,-10,0.02,256,161,0.28125
"inband",1,-12.6,1,2,2,72,100,128,-11,0.08,256,162,0.28125
"inband",1,-12.6,1,2,2,72,100,256,-12,0.01,512,163,0.140625
"inband",1,-12.6,1,2,2,72,100,384,-13,0.01,768,164,0.09375
"inband",1,-12.6,1,2,2,72,100,384,-14,0.06,768,165,0.09375
"inband",1,-12.6,1,2,3,104,100,1,16,0.03,2,135,52
"inband",1,-12.6,1,2,3,104,100,1,15,0.03,2,136,52
"inband",1,-12.6,1,2,3,104,100,1,14,0.04,2,137,52
"inband",1,-12.6,1,2,3,104,100,1,13,0.06,2,138,52
"inband",1,-12.6,1,2,3,104,100,1,12,0.08,2,139,52
"inband",1,-12.6,1,2,3,104,100,1,11,0.08,2,140,52
"inband",1,-12.6,1,2,3,104,100,2,10,0.04,4,141,26
"inband",1,-12.6,1,2,3,104,100,2,9,0.04,4,142,26
"inband",1,-12.6,1,2,3,104,100,2,8,0.05,4,143,26
"inband",1,-12.6,1,2,3,104,100,2,7,0.06,4,144,26
"inband",1,-12.6,1,2,3,104,100,2,6,0.06,4,145,26
"inband",1,-12.6,1,2,3,104,100,2,5,0.07,4,146,26
"inband",1,-12.6,1,2,3,104,100,2,4,0.09,4,147,26
"inband",1,-12.6,1,2,3,104,100,4,3,0.06,8,148,13
"inband",1,-12.6,1,2,3,104,100,4,2,0.07,8,149,13
"inband",1,-12.6,1,2,3,104,100,8,1,0.07,16,150,6.5
"inband",1,-12.6,1,2,3,104,100,8,0,0.09,16,151,6.5
"inband",1,-12.6,1,2,3,104,100,16,-1,0.05,32,152,3.25
"inband",1,-12.6,1,2,3,104,100,16,-2,0.06,32,153,3.25
"inband",1,-12.6,1,2,3,104,100,32,-3,0.01,64,154,1.625
"inband",1,-12.6,1,2,3,104,100,32,-4,0.06,64,155,1.625
"inband",1,-12.6,1,2,3,104,100,32,-5,0.07,64,156,1.625
"inband",1,-12.6,1,2,3,104,100,64,-6,0.04,128,157,0.8125
"inband",1,-12.6,1,2,3,104,100,64,-7,0.06,128,158,0.8125
"inband",1,-12.6,1,2,3,104,100,64,-8,0.09,128,159,0.8125
"inband",1,-12.6,1,2,3,104,100,128,-9,0.01,256,160,0.40625
"inband",1,-12.6,1,2,3,104,100,128,-10,0.07,256,161,0.40625
"inband",1,-12.6,1,2,3,104,100,192,-11,0.07,384,162,0.270833333333333
"inband",1,-12.6,1,2,3,104,100,256,-12,0.04,512,163,0.203125
"inband",1,-12.6,1,2,3,104,100,384,-13,0.08,768,164,0.135416666666667
"inband",1,-12.6,1,2,4,120,100,1,18,0.02,2,133,60
"inband",1,-12.6,1,2,4,120,100,1,17,0.03,2,134,60
"inband",1,-12.6,1,2,4,120,100,1,16,0.03,2,135,60
"inband",1,-12.6,1,2,4,120,100,1,15,0.05,2,136,60
"inband",1,-12.6,1,2,4,120,100,1,14,0.06,2,137,60
"inband",1,-12.6,1,2,4,120,100,1,13,0.08,2,138,60
"inband",1,-12.6,1,2,4,120,100,1,12,0.09,2,139,60
"inband",1,-12.6,1,2,4,120,100,1,11,0.09,2,140,60
"inband",1,-12.6,1,2,4,120,100,2,10,0.05,4,141,30
"inband",1,-12.6,1,2,4,120,100,2,9,0.04,4,142,30
"inband",1,-12.6,1,2,4,120,100,2,8,0.05,4,143,30
"inband",1,-12.6,1,2,4,120,100,2,7,0.06,4,144,30
"inband",1,-12.6,1,2,4,120,100,2,6,0.07,4,145,30
"inband",1,-12.6,1,2,4,120,100,2,5,0.09,4,146,30
"inband",1,-12.6,1,2,4,120,100,4,4,0.03,8,147,15
"inband",1,-12.6,1,2,4,120,100,4,3,0.05,8,148,15
"inband",1,-12.6,1,2,4,120,100,4,2,0.1,8,149,15
"inband",1,-12.6,1,2,4,120,100,8,1,0.1,16,150,7.5
"inband",1,-12.6,1,2,4,120,100,16,0,0.04,32,151,3.75
"inband",1,-12.6,1,2,4,120,100,16,-1,0.05,32,152,3.75
"inband",1,-12.6,1,2,4,120,100,16,-2,0.08,32,153,3.75
"inband",1,-12.6,1,2,4,120,100,16,-3,0.1,32,154,3.75
"inband",1,-12.6,1,2,4,120,100,32,-4,0.07,64,155,1.875
"inband",1,-12.6,1,2,4,120,100,64,-5,0.01,128,156,0.9375
"inband",1,-12.6,1,2,4,120,100,64,-6,0.04,128,157,0.9375
"inband",1,-12.6,1,2,4,120,100,64,-7,0.1,128,158,0.9375
"inband",1,-12.6,1,2,4,120,100,128,-8,0,256,159,0.46875
"inband",1,-12.6,1,2,4,120,100,128,-9,0.03,256,160,0.46875
"inband",1,-12.6,1,2,4,120,100,128,-10,0.08,256,161,0.46875
"inband",1,-12.6,1,2,4,120,100,192,-11,0.09,384,162,0.3125
"inband",1,-12.6,1,2,4,120,100,256,-12,0.03,512,163,0.234375
"inband",1,-12.6,1,2,4,120,100,512,-13,0.02,1024.01960784314,164,0.117185256103399
"inband",1,-12.6,1,2,5,144,100,1,18,0.03,2,133,72
"inband",1,-12.6,1,2,5,144,100,1,17,0.05,2,134,72
"inband",1,-12.6,1,2,5,144,100,1,16,0.05,2,135,72
"inband",1,-12.6,1,2,5,144,100,1,15,0.03,2,136,72
"inband",1,-12.6,1,2,5,144,100,1,14,0.06,2,137,72
"inband",1,-12.6,1,2,5,144,100,1,13,0.09,2,138,72
"inband",1,-12.6,1,2,5,144,100,2,12,0.01,4,139,36
"inband",1,-12.6,1,2,5,144,100,2,11,0.03,4,140,36
"inband",1,-12.6,1,2,5,144,100,2,10,0.05,4,141,36
"inband",1,-12.6,1,2,5,144,100,2,9,0.05,4,142,36
"inband",1,-12.6,1,2,5,144,100,2,8,0.06,4,143,36
"inband",1,-12.6,1,2,5,144,100,2,7,0.07,4,144,36
"inband",1,-12.6,1,2,5,144,100,2,6,0.06,4,145,36
"inband",1,-12.6,1,2,5,144,100,4,5,0.04,8,146,18
"inband",1,-12.6,1,2,5,144,100,4,4,0.06,8,147,18
"inband",1,-12.6,1,2,5,144,100,4,3,0.08,8,148,18
"inband",1,-12.6,1,2,5,144,100,8,2,0.09,16,149,9
"inband",1,-12.6,1,2,5,144,100,16,1,0.03,32,150,4.5
"inband",1,-12.6,1,2,5,144,100,16,0,0.04,32,151,4.5
"inband",1,-12.6,1,2,5,144,100,16,-1,0.1,32,152,4.5
"inband",1,-12.6,1,2,5,144,100,16,-2,0.09,32,153,4.5
"inband",1,-12.6,1,2,5,144,100,32,-3,0.04,64,154,2.25
"inband",1,-12.6,1,2,5,144,100,32,-4,0.08,64,155,2.25
"inband",1,-12.6,1,2,5,144,100,64,-5,0.03,128,156,1.125
"inband",1,-12.6,1,2,5,144,100,64,-6,0.06,128,157,1.125
"inband",1,-12.6,1,2,5,144,100,64,-7,0.09,128,158,1.125
"inband",1,-12.6,1,2,5,144,100,128,-8,0.02,256,159,0.5625
"inband",1,-12.6,1,2,5,144,100,128,-9,0.04,256,160,0.5625
"inband",1,-12.6,1,2,5,144,100,192,-10,0.04,384,161,0.375
"inband",1,-12.6,1,2,5,144,100,256,-11,0.04,512,162,0.28125
"inband",1,-12.6,1,2,5,144,100,384,-12,0.05,768,163,0.1875
"inband",1,-12.6,1,2,5,144,100,512,-13,0.07,1024.01869158879,164,0.140622433147759
"inband",1,-12.6,1,2,6,176,100,1,18,0.06,2,133,88
"inband",1,-12.6,1,2,6,176,100,1,17,0.08,2,134,88
"inband",1,-12.6,1,2,6,176,100,1,16,0.07,2,135,88
"inband",1,-12.6,1,2,6,176,100,1,15,0.1,2,136,88
"inband",1,-12.6,1,2,6,176,100,1,14,0.1,2,137,88
"inband",1,-12.6,1,2,6,176,100,2,13,0.02,4,138,44
"inband",1,-12.6,1,2,6,176,100,2,12,0.03,4,139,44
"inband",1,-12.6,1,2,6,176,100,2,11,0.05,4,140,44
"inband",1,-12.6,1,2,6,176,100,2,10,0.04,4,141,44
"inband",1,-12.6,1,2,6,176,100,2,9,0.06,4,142,44
"inband",1,-12.6,1,2,6,176,100,2,8,0.06,4,143,44
"inband",1,-12.6,1,2,6,176,100,2,7,0.1,4,144,44
"inband",1,-12.6,1,2,6,176,100,4,6,0.04,8,145,22
"inband",1,-12.6,1,2,6,176,100,4,5,0.07,8,146,22
"inband",1,-12.6,1,2,6,176,100,4,4,0.1,8,147,22
"inband",1,-12.6,1,2,6,176,100,8,3,0.06,16,148,11
"inband",1,-12.6,1,2,6,176,100,8,2,0.08,16,149,11
"inband",1,-12.6,1,2,6,176,100,16,1,0.03,32,150,5.5
"inband",1,-12.6,1,2,6,176,100,16,0,0.07,32,151,5.5
"inband",1,-12.6,1,2,6,176,100,16,-1,0.1,32,152,5.5
"inband",1,-12.6,1,2,6,176,100,32,-2,0.03,64,153,2.75
"inband",1,-12.6,1,2,6,176,100,32,-3,0.06,64,154,2.75
"inband",1,-12.6,1,2,6,176,100,64,-4,0.01,128,155,1.375
"inband",1,-12.6,1,2,6,176,100,64,-5,0.03,128,156,1.375
"inband",1,-12.6,1,2,6,176,100,64,-6,0.07,128,157,1.375
"inband",1,-12.6,1,2,6,176,100,128,-7,0,256,158,0.6875
"inband",1,-12.6,1,2,6,176,100,128,-8,0.05,256,159,0.6875
"inband",1,-12.6,1,2,6,176,100,192,-9,0.04,384,160,0.458333333333333
"inband",1,-12.6,1,2,6,176,100,192,-10,0.07,384,161,0.458333333333333
"inband",1,-12.6,1,2,6,176,100,256,-11,0.07,512,162,0.34375
"inband",1,-12.6,1,2,6,176,100,512,-12,0.02,1024.01960784314,163,0.171871708951652
"inband",1,-12.6,1,2,6,176,100,768,-13,0.02,1535.98039215686,164,0.114584796068169
"inband",1,-12.6,1,2,6,176,100,768,-14,0.08,1536.01851851852,165,0.114581951895835
"inband",1,-12.6,1,2,7,224,100,1,23,0.06,2,128,112
"inband",1,-12.6,1,2,7,224,100,1,22,0.04,2,129,112
"inband",1,-12.6,1,2,7,224,100,1,21,0.08,2,130,112
"inband",1,-12.6,1,2,7,224,100,1,20,0.05,2,131,112
"inband",1,-12.6,1,2,7,224,100,1,19,0.06,2,132,112
"inband",1,-12.6,1,2,7,224,100,1,18,0.09,2,133,112
"inband",1,-12.6,1,2,7,224,100,1,17,0.08,2,134,112
"inband",1,-12.6,1,2,7,224,100,2,16,0.02,4,135,56
"inband",1,-12.6,1,2,7,224,100,2,15,0.02,4,136,56
"inband",1,-12.6,1,2,7,224,100,2,14,0.03,4,137,56
"inband",1,-12.6,1,2,7,224,100,2,13,0.04,4,138,56
"inband",1,-12.6,1,2,7,224,100,2,12,0.05,4,139,56
"inband",1,-12.6,1,2,7,224,100,2,11,0.05,4,140,56
"inband",1,-12.6,1,2,7,224,100,2,10,0.06,4,141,56
"inband",1,-12.6,1,2,7,224,100,2,9,0.07,4,142,56
"inband",1,-12.6,1,2,7,224,100,2,8,0.07,4,143,56
"inband",1,-12.6,1,2,7,224,100,4,7,0.08,8,144,28
"inband",1,-12.6,1,2,7,224,100,4,6,0.08,8,145,28
"inband",1,-12.6,1,2,7,224,100,8,5,0.05,16,146,14
"inband",1,-12.6,1,2,7,224,100,8,4,0.09,16,147,14
"inband",1,-12.6,1,2,7,224,100,16,3,0.03,32,148,7
"inband",1,-12.6,1,2,7,224,100,16,2,0.05,32,149,7
"inband",1,-12.6,1,2,7,224,100,16,1,0.08,32,150,7
"inband",1,-12.6,1,2,7,224,100,16,0,0.1,32,151,7
"inband",1,-12.6,1,2,7,224,100,32,-1,0.03,64,152,3.5
"inband",1,-12.6,1,2,7,224,100,32,-2,0.05,64,153,3.5
"inband",1,-12.6,1,2,7,224,100,64,-3,0.04,128,154,1.75
"inband",1,-12.6,1,2,7,224,100,64,-4,0.03,128,155,1.75
"inband",1,-12.6,1,2,7,224,100,64,-5,0.07,128,156,1.75
"inband",1,-12.6,1,2,7,224,100,128,-6,0,256,157,0.875
"inband",1,-12.6,1,2,7,224,100,128,-7,0.02,256,158,0.875
"inband",1,-12.6,1,2,7,224,100,128,-8,0.1,256,159,0.875
"inband",1,-12.6,1,2,7,224,100,192,-9,0.06,384,160,0.583333333333333
"inband",1,-12.6,1,2,7,224,100,256,-10,0.07,512,161,0.4375
"inband",1,-12.6,1,2,7,224,100,384,-11,0.1,768,162,0.291666666666667
"inband",1,-12.6,1,2,7,224,100,512,-12,0.09,1024.03669724771,163,0.218742160903064
"inband",1,-12.6,1,2,7,224,100,768,-13,0.1,1536,164,0.145833333333333
"inband",1,-12.6,1,2,8,256,100,1,23,0.09,2,128,128
"inband",1,-12.6,1,2,8,256,100,1,22,0.09,2,129,128
"inband",1,-12.6,1,2,8,256,100,1,21,0.07,2,130,128
"inband",1,-12.6,1,2,8,256,100,1,20,0.09,2,131,128
"inband",1,-12.6,1,2,8,256,100,2,19,0.04,4,132,64
"inband",1,-12.6,1,2,8,256,100,2,18,0.02,4,133,64
"inband",1,-12.6,1,2,8,256,100,2,17,0.01,4,134,64
"inband",1,-12.6,1,2,8,256,100,2,16,0.03,4,135,64
"inband",1,-12.6,1,2,8,256,100,2,15,0.01,4,136,64
"inband",1,-12.6,1,2,8,256,100,2,14,0.04,4,137,64
"inband",1,-12.6,1,2,8,256,100,2,13,0.07,4,138,64
"inband",1,-12.6,1,2,8,256,100,2,12,0.07,4,139,64
"inband",1,-12.6,1,2,8,256,100,2,11,0.08,4,140,64
"inband",1,-12.6,1,2,8,256,100,2,10,0.09,4,141,64
"inband",1,-12.6,1,2,8,256,100,4,9,0.02,8,142,32
"inband",1,-12.6,1,2,8,256,100,4,8,0.04,8,143,32
"inband",1,-12.6,1,2,8,256,100,4,7,0.06,8,144,32
"inband",1,-12.6,1,2,8,256,100,4,6,0.09,8,145,32
"inband",1,-12.6,1,2,8,256,100,8,5,0.06,16,146,16
"inband",1,-12.6,1,2,8,256,100,8,4,0.06,16,147,16
"inband",1,-12.6,1,2,8,256,100,16,3,0.03,32,148,8
"inband",1,-12.6,1,2,8,256,100,16,2,0.07,32,149,8
"inband",1,-12.6,1,2,8,256,100,16,1,0.07,32,150,8
"inband",1,-12.6,1,2,8,256,100,32,0,0,64,151,4
"inband",1,-12.6,1,2,8,256,100,32,-1,0.04,64,152,4
"inband",1,-12.6,1,2,8,256,100,64,-2,0.02,128,153,2
"inband",1,-12.6,1,2,8,256,100,64,-3,0.05,128,154,2
"inband",1,-12.6,1,2,8,256,100,64,-4,0.06,128,155,2
"inband",1,-12.6,1,2,8,256,100,64,-5,0.08,128,156,2
"inband",1,-12.6,1,2,8,256,100,128,-6,0.02,256,157,1
"inband",1,-12.6,1,2,8,256,100,128,-7,0.07,256,158,1
"inband",1,-12.6,1,2,8,256,100,192,-8,0.04,384,159,0.666666666666667
"inband",1,-12.6,1,2,8,256,100,256,-9,0.07,512,160,0.5
"inband",1,-12.6,1,2,8,256,100,384,-10,0.02,768,161,0.333333333333333
"inband",1,-12.6,1,2,8,256,100,512,-11,0.02,1024.01960784314,162,0.249995213020584
"inband",1,-12.6,1,2,8,256,100,768,-12,0.03,1536.01941747573,163,0.166664559762341
"inband",1,-12.6,1,2,8,256,100,1024,-13,0.03,2047.96116504854,164,0.125002370342277
"inband",1,-12.6,1,2,9,296,100,2,22,0.01,4,129,74
"inband",1,-12.6,1,2,9,296,100,2,21,0.01,4,130,74
"inband",1,-12.6,1,2,9,296,100,2,20,0.02,4,131,74
"inband",1,-12.6,1,2,9,296,100,2,19,0.01,4,132,74
"inband",1,-12.6,1,2,9,296,100,2,18,0.03,4,133,74
"inband",1,-12.6,1,2,9,296,100,2,17,0.03,4,134,74
"inband",1,-12.6,1,2,9,296,100,2,16,0.04,4,135,74
"inband",1,-12.6,1,2,9,296,100,2,15,0.05,4,136,74
"inband",1,-12.6,1,2,9,296,100,2,14,0.09,4,137,74
"inband",1,-12.6,1,2,9,296,100,2,13,0.06,4,138,74
"inband",1,-12.6,1,2,9,296,100,2,12,0.1,4,139,74
"inband",1,-12.6,1,2,9,296,100,2,11,0.08,4,140,74
"inband",1,-12.6,1,2,9,296,100,4,10,0.04,8,141,37
"inband",1,-12.6,1,2,9,296,100,4,9,0.06,8,142,37
"inband",1,-12.6,1,2,9,296,100,4,8,0.05,8,143,37
"inband",1,-12.6,1,2,9,296,100,4,7,0.1,8,144,37
"inband",1,-12.6,1,2,9,296,100,8,6,0.06,16,145,18.5
"inband",1,-12.6,1,2,9,296,100,16,5,0.04,32,146,9.25
"inband",1,-12.6,1,2,9,296,100,16,4,0.04,32,147,9.25
"inband",1,-12.6,1,2,9,296,100,16,3,0.08,32,148,9.25
"inband",1,-12.6,1,2,9,296,100,16,2,0.06,32,149,9.25
"inband",1,-12.6,1,2,9,296,100,32,1,0.02,64,150,4.625
"inband",1,-12.6,1,2,9,296,100,32,0,0.06,64,151,4.625
"inband",1,-12.6,1,2,9,296,100,64,-1,0.01,128,152,2.3125
"inband",1,-12.6,1,2,9,296,100,64,-2,0.04,128,153,2.3125
"inband",1,-12.6,1,2,9,296,100,64,-3,0.06,128,154,2.3125
"inband",1,-12.6,1,2,9,296,100,64,-4,0.09,128,155,2.3125
"inband",1,-12.6,1,2,9,296,100,128,-5,0,256,156,1.15625
"inband",1,-12.6,1,2,9,296,100,128,-6,0.04,256,157,1.15625
"inband",1,-12.6,1,2,9,296,100,192,-7,0.03,384,158,0.770833333333333
"inband",1,-12.6,1,2,9,296,100,192,-8,0.09,384,159,0.770833333333333
"inband",1,-12.6,1,2,9,296,100,384,-9,0.02,768,160,0.385416666666667
"inband",1,-12.6,1,2,9,296,100,512,-10,0.06,1023.96226415094,161,0.289073152754745
"inband",1,-12.6,1,2,9,296,100,768,-11,0.01,1536.0396039604,162,0.192703364702849
"inband",1,-12.6,1,2,9,296,100,1024,-12,0.05,2048,163,0.14453125
"inband",1,-12.6,1,2,9,296,100,1536,-13,0,3072,164,0.0963541666666667
"inband",1,-12.6,1,2,10,328,100,2,18,0.1,4,133,82
"inband",1,-12.6,1,2,10,328,100,4,17,0.07,8,134,41
"inband",1,-12.6,1,2,10,328,100,2,16,0.1,4,135,82
"inband",1,-12.6,1,2,10,328,100,2,15,0.1,4,136,82
"inband",1,-12.6,1,2,10,328,100,4,14,0.06,8,137,41
"inband",1,-12.6,1,2,10,328,100,4,13,0.07,8,138,41
"inband",1,-12.6,1,2,10,328,100,4,12,0.07,8,139,41
"inband",1,-12.6,1,2,10,328,100,4,11,0.09,8,140,41
"inband",1,-12.6,1,2,10,328,100,8,10,0.07,16,141,20.5
"inband",1,-12.6,1,2,10,328,100,4,9,0.1,8,142,41
"inband",1,-12.6,1,2,10,328,100,8,8,0.1,16,143,20.5
"inband",1,-12.6,1,2,10,328,100,16,7,0.07,32,144,10.25
"inband",1,-12.6,1,2,10,328,100,16,6,0.07,32,145,10.25
"inband",1,-12.6,1,2,10,328,100,16,5,0.08,32,146,10.25
"inband",1,-12.6,1,2,10,328,100,32,4,0.03,64,147,5.125
"inband",1,-12.6,1,2,10,328,100,16,3,0.08,32,148,10.25
"inband",1,-12.6,1,2,10,328,100,32,2,0.03,64,149,5.125
"inband",1,-12.6,1,2,10,328,100,32,1,0.09,64,150,5.125
"inband",1,-12.6,1,2,10,328,100,64,0,0.07,128,151,2.5625
"inband",1,-12.6,1,2,10,328,100,64,-1,0.09,128,152,2.5625
"inband",1,-12.6,1,2,10,328,100,64,-2,0.08,128,153,2.5625
"inband",1,-12.6,1,2,10,328,100,128,-3,0.04,256,154,1.28125
"inband",1,-12.6,1,2,10,328,100,128,-4,0.05,256,155,1.28125
"inband",1,-12.6,1,2,10,328,100,128,-5,0.06,256,156,1.28125
"inband",1,-12.6,1,2,10,328,100,192,-6,0.09,384,157,0.854166666666667
"inband",1,-12.6,1,2,10,328,100,256,-7,0.09,512,158,0.640625
"inband",1,-12.6,1,2,10,328,100,512,-8,0.08,1023.98148148148,159,0.3203182927932
"inband",1,-12.6,1,2,10,328,100,512,-9,0.04,1024.03846153846,160,0.320300469483568
"inband",1,-12.6,2,3,0,56,100,1,12,0.01,3,139,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,11,0.03,3,140,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,10,0.02,3,141,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,9,0.04,3,142,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,8,0.06,3,143,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,7,0.07,3,144,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,6,0.08,3,145,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,5,0.06,3,146,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,1,4,0.09,3,147,18.6666666666667
"inband",1,-12.6,2,3,0,56,100,2,3,0.05,6,148,9.33333333333333
"inband",1,-12.6,2,3,0,56,100,2,2,0.06,6,149,9.33333333333333
"inband",1,-12.6,2,3,0,56,100,2,1,0.08,6,150,9.33333333333333
"inband",1,-12.6,2,3,0,56,100,4,0,0.08,12,151,4.66666666666667
"inband",1,-12.6,2,3,0,56,100,4,-1,0.09,12,152,4.66666666666667
"inband",1,-12.6,2,3,0,56,100,8,-2,0.08,24,153,2.33333333333333
"inband",1,-12.6,2,3,0,56,100,8,-3,0.09,24,154,2.33333333333333
"inband",1,-12.6,2,3,0,56,100,16,-4,0.01,48,155,1.16666666666667
"inband",1,-12.6,2,3,0,56,100,16,-5,0.08,48,156,1.16666666666667
"inband",1,-12.6,2,3,0,56,100,32,-6,0.02,96,157,0.583333333333333
"inband",1,-12.6,2,3,0,56,100,32,-7,0.03,96,158,0.583333333333333
"inband",1,-12.6,2,3,0,56,100,32,-8,0.07,96,159,0.583333333333333
"inband",1,-12.6,2,3,0,56,100,64,-9,0.02,192,160,0.291666666666667
"inband",1,-12.6,2,3,0,56,100,64,-10,0.07,192,161,0.291666666666667
"inband",1,-12.6,2,3,0,56,100,128,-11,0.01,384,162,0.145833333333333
"inband",1,-12.6,2,3,0,56,100,128,-12,0.04,384,163,0.145833333333333
"inband",1,-12.6,2,3,0,56,100,192,-13,0.03,576,164,0.0972222222222222
"inband",1,-12.6,2,3,0,56,100,192,-14,0.07,576,165,0.0972222222222222
"inband",1,-12.6,2,3,1,88,100,1,14,0.01,3,137,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,13,0.02,3,138,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,12,0.02,3,139,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,11,0.05,3,140,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,10,0.04,3,141,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,9,0.06,3,142,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,8,0.07,3,143,29.3333333333333
"inband",1,-12.6,2,3,1,88,100,1,7,0.07,3,144,29.3333333333333
